episode,success,near_miss,fail,first_pass_success,steps,time_s,capture_time_s,min_dist_m,init_px_m,init_py_m,init_pz_m,init_dist_m,init_bearing_rad
771,1,0,0,0,248,4.98,4.98,0.8722723126411438,148.16183471679688,-9.690335273742676,94.08727264404297,175.7789764404297,-0.06531070917844772
772,0,1,0,0,1251,25.04,nan,1.302912950515747,151.24261474609375,-30.81134033203125,84.37884521484375,175.9075164794922,-0.20097115635871887
773,0,1,0,0,1251,25.04,nan,1.19465172290802,178.20040893554688,-35.51259994506836,100.30968475341797,207.55377197265625,-0.1967075914144516
774,1,0,0,1,242,4.86,4.86,0.47172868251800537,123.43321990966797,-3.7967746257781982,95.28557586669922,155.97921752929688,-0.030750053003430367
775,1,0,0,1,251,5.04,5.04,0.7729921936988831,157.9174346923828,18.314619064331055,96.15605163574219,185.7937774658203,0.1154600977897644
776,0,0,1,0,1251,25.04,nan,1.6581861972808838,145.21011352539062,37.38774871826172,114.21482849121094,188.49098205566406,0.25200003385543823
777,0,1,0,0,1251,25.04,nan,1.3802475929260254,163.83181762695312,8.066725730895996,94.29888153076172,189.20416259765625,0.04919811710715294
778,0,1,0,0,1251,25.04,nan,1.1653170585632324,162.6201171875,37.587974548339844,102.52567291259766,195.88177490234375,0.22715061902999878
779,1,0,0,0,253,5.08,5.08,0.4478684365749359,155.62506103515625,8.695808410644531,94.64315795898438,182.35159301757812,0.05581860989332199
780,1,0,0,0,267,5.36,5.36,0.8298055529594421,177.25645446777344,19.552871704101562,99.09650421142578,204.01541137695312,0.10986420512199402
781,1,0,0,0,251,5.04,5.04,0.7742990851402283,150.73568725585938,11.42607307434082,95.7019271850586,178.9152374267578,0.07565735280513763
782,0,1,0,0,1251,25.04,nan,1.0421593189239502,121.54082489013672,-29.1193904876709,115.3216552734375,170.0564422607422,-0.23515278100967407
783,1,0,0,1,244,4.9,4.9,0.9737511873245239,141.16238403320312,4.695855617523193,80.11018371582031,162.377685546875,0.033253367990255356
784,1,0,0,1,279,5.6000000000000005,5.6000000000000005,0.34492167830467224,179.0762481689453,-19.57267189025879,112.36744689941406,212.31541442871094,-0.10886583477258682
785,1,0,0,1,262,5.26,5.26,0.6177741289138794,148.41390991210938,21.935094833374023,108.75271606445312,185.2970428466797,0.14673449099063873
786,1,0,0,1,241,4.84,4.84,0.9359278082847595,137.2116241455078,14.789336204528809,82.54258728027344,160.80743408203125,0.10737035423517227
787,1,0,0,1,258,5.18,5.18,0.6709626913070679,155.23289489746094,-20.29081916809082,101.217529296875,186.42413330078125,-0.12997521460056305
788,1,0,0,1,238,4.78,4.78,0.8229027390480042,127.2132339477539,22.08628273010254,94.13374328613281,159.78790283203125,0.17190270125865936
789,1,0,0,1,256,5.14,5.14,0.48283034563064575,141.49049377441406,-16.733020782470703,106.08209991455078,177.6315460205078,-0.1177157536149025
790,1,0,0,1,256,5.14,5.14,0.7780544757843018,139.3926239013672,-24.066757202148438,114.4015884399414,181.92645263671875,-0.1709689199924469
791,1,0,0,0,256,5.14,5.14,0.8852987885475159,167.65325927734375,-12.72150707244873,82.71041870117188,187.37786865234375,-0.07573473453521729
792,1,0,0,1,273,5.48,5.48,0.7719295620918274,179.7624053955078,-22.143341064453125,115.6034164428711,214.86972045898438,-0.12256374210119247
793,1,0,0,1,256,5.14,5.14,0.5903201699256897,130.38015747070312,-2.263361930847168,115.21895599365234,174.01010131835938,-0.017357967793941498
794,1,0,0,0,288,5.78,5.78,0.6459084153175354,179.910888671875,-37.34591293334961,116.48056030273438,217.55543518066406,-0.20467334985733032
795,1,0,0,1,258,5.18,5.18,0.9953299164772034,169.96615600585938,29.32489776611328,83.97850036621094,191.83543395996094,0.1708517074584961
796,1,0,0,0,255,5.12,5.12,0.8006942868232727,163.70590209960938,-11.815101623535156,84.68914794921875,184.6929168701172,-0.07204781472682953
797,1,0,0,0,254,5.1000000000000005,5.1000000000000005,0.9354933500289917,147.085205078125,-22.4045352935791,90.78766632080078,174.2940673828125,-0.1511615663766861
798,1,0,0,1,257,5.16,5.16,0.8799780607223511,160.7332000732422,-23.991989135742188,102.54672241210938,192.16297912597656,-0.14817194640636444
799,0,1,0,0,1251,25.04,nan,1.0697693824768066,157.09007263183594,-23.78076171875,81.16779327392578,178.4125213623047,-0.15024220943450928
800,0,1,0,0,1251,25.04,nan,1.170019507408142,150.87722778320312,20.793746948242188,88.85759735107422,176.32920837402344,0.13695622980594635
801,1,0,0,0,264,5.3,5.3,0.5596490502357483,170.6625213623047,-24.16920280456543,107.18895721435547,202.9761505126953,-0.1406843215227127
802,0,1,0,0,1251,25.04,nan,1.00918710231781,157.0417938232422,-14.499266624450684,93.70484161376953,183.44741821289062,-0.09206642955541611
803,0,1,0,0,1251,25.04,nan,1.1765520572662354,169.4216766357422,27.544448852539062,80.61634826660156,189.63490295410156,0.1611691266298294
804,0,0,1,0,1251,25.04,nan,1.5053104162216187,171.61415100097656,32.01919937133789,86.1971435546875,194.69615173339844,0.18445585668087006
805,0,0,1,0,1251,25.04,nan,1.8105292320251465,134.1865234375,37.17750549316406,87.93461608886719,164.68359375,0.2702789008617401
806,1,0,0,1,264,5.3,5.3,0.9026994705200195,166.40293884277344,-6.724404335021973,100.1075668334961,194.31077575683594,-0.04038839414715767
807,1,0,0,0,259,5.2,5.2,0.7267239689826965,153.45399475097656,10.303094863891602,107.99717712402344,187.92996215820312,0.06704064458608627
808,0,1,0,0,1251,25.04,nan,1.0308159589767456,127.68146514892578,-24.933204650878906,85.86575317382812,155.87542724609375,-0.1928497701883316
809,1,0,0,1,248,4.98,4.98,0.777428925037384,124.99564361572266,13.56147575378418,117.91331481933594,172.369873046875,0.10807285457849503
810,0,0,1,0,1251,25.04,nan,1.6428359746932983,158.99600219726562,-39.704681396484375,89.34546661376953,186.65155029296875,-0.24471630156040192
811,1,0,0,0,277,5.5600000000000005,5.5600000000000005,0.9260648488998413,173.08763122558594,23.082324981689453,94.72114562988281,198.65603637695312,0.13257408142089844
812,1,0,0,1,258,5.18,5.18,0.8156270384788513,154.67689514160156,7.2425103187561035,84.82528686523438,176.55799865722656,0.04678930342197418
813,1,0,0,1,249,5.0,5.0,0.5851876139640808,140.76136779785156,2.5225343704223633,93.96123504638672,169.25967407226562,0.017918726429343224
814,1,0,0,1,273,5.48,5.48,0.40440571308135986,178.37969970703125,-5.072612762451172,111.53902435302734,210.44239807128906,-0.028429502621293068
815,1,0,0,0,233,4.68,4.68,0.9970478415489197,120.95225524902344,-36.81291198730469,83.36927032470703,151.44329833984375,-0.2954511046409607
816,1,0,0,0,249,5.0,5.0,0.7926974296569824,159.9700927734375,-16.102394104003906,85.04546356201172,181.8858184814453,-0.10032086819410324
817,0,1,0,0,1251,25.04,nan,1.3672617673873901,176.61886596679688,36.834835052490234,91.79472351074219,202.4285125732422,0.2056083083152771
818,0,1,0,0,1251,25.04,nan,1.1125081777572632,177.1789093017578,30.02790069580078,91.64651489257812,201.72537231445312,0.16788263618946075
819,1,0,0,1,251,5.04,5.04,0.7231714129447937,166.92376708984375,6.6465044021606445,81.932373046875,186.0662078857422,0.039796583354473114
820,0,1,0,0,1251,25.04,nan,1.2883424758911133,154.4671630859375,-30.569955825805664,96.3594741821289,184.60707092285156,-0.19538114964962006
821,1,0,0,0,250,5.0200000000000005,5.0200000000000005,0.28039419651031494,142.1517333984375,-5.983357906341553,108.43089294433594,178.88592529296875,-0.04206651449203491
822,0,1,0,0,1251,25.04,nan,1.1167497634887695,122.86865997314453,-30.763370513916016,91.91128540039062,156.49530029296875,-0.24533255398273468
823,1,0,0,0,269,5.4,5.4,0.5924006700515747,162.9799041748047,-23.228696823120117,112.05752563476562,199.14544677734375,-0.14157146215438843
824,1,0,0,0,255,5.12,5.12,0.950112521648407,151.0763702392578,5.328053951263428,104.51441955566406,183.78172302246094,0.03525267913937569
825,0,0,1,0,1251,25.04,nan,1.527234673500061,136.53135681152344,-36.691986083984375,82.11920166015625,163.49517822265625,-0.2625408172607422
826,1,0,0,1,225,4.5200000000000005,4.5200000000000005,0.5670806765556335,120.6806640625,-4.260218620300293,86.55847930908203,148.57437133789062,-0.035286933183670044
827,0,1,0,0,1251,25.04,nan,1.1346160173416138,169.73190307617188,2.1229915618896484,90.11587524414062,192.1829833984375,0.012507258914411068
828,1,0,0,0,246,4.94,4.94,0.9674398899078369,133.14915466308594,12.646684646606445,102.5025863647461,168.5093994140625,0.0946972444653511
829,1,0,0,0,237,4.76,4.76,0.4587513208389282,129.25892639160156,-7.1581807136535645,100.56709289550781,163.9293975830078,-0.05532211437821388
830,1,0,0,0,263,5.28,5.28,0.6871016025543213,151.5897674560547,1.9183471202850342,102.25379180908203,182.86326599121094,0.012654182501137257
831,1,0,0,1,257,5.16,5.16,0.8991048336029053,167.3612060546875,22.56574821472168,97.34101104736328,194.92115783691406,0.13402432203292847
832,0,1,0,0,1251,25.04,nan,1.1120262145996094,175.55967712402344,-33.272830963134766,90.05281066894531,200.09446716308594,-0.18730281293392181
833,1,0,0,0,256,5.14,5.14,0.730864942073822,134.1194305419922,-38.98044967651367,109.39339447021484,177.41029357910156,-0.28284752368927
834,0,0,1,0,1251,25.04,nan,2.13388729095459,149.10336303710938,38.55683517456055,83.4059829711914,175.14279174804688,0.2530481219291687
835,1,0,0,0,269,5.4,5.4,0.40202680230140686,154.8267059326172,-24.28461456298828,117.2823486328125,195.7452392578125,-0.15558266639709473
836,1,0,0,1,242,4.86,4.86,0.9532247185707092,129.35751342773438,1.6809070110321045,108.66718292236328,168.95191955566406,0.012993543408811092
837,1,0,0,0,269,5.4,5.4,0.7528039813041687,165.5945587158203,9.36063289642334,115.53594207763672,202.13296508789062,0.05646732077002525
838,1,0,0,1,277,5.5600000000000005,5.5600000000000005,0.40900859236717224,157.79454040527344,-21.51738929748535,118.20083618164062,198.32688903808594,-0.13552741706371307
839,1,0,0,0,255,5.12,5.12,0.11108493059873581,157.6444091796875,-5.615894794464111,86.07259368896484,179.69915771484375,-0.03560875356197357
840,0,1,0,0,1251,25.04,nan,1.1997079849243164,175.7330780029297,10.856715202331543,92.51542663574219,198.89466857910156,0.061701152473688126
841,0,0,1,0,1251,25.04,nan,1.8566110134124756,135.65780639648438,37.20945358276367,100.34745788574219,172.7923583984375,0.26770514249801636
842,1,0,0,1,269,5.4,5.4,0.89959716796875,177.65652465820312,-19.050106048583984,116.38192749023438,213.23577880859375,-0.10682182013988495
843,1,0,0,1,236,4.74,4.74,0.7489952445030212,127.62850952148438,1.1492539644241333,87.21501159667969,154.58595275878906,0.009004437364637852
844,1,0,0,0,271,5.44,5.44,0.6529759764671326,175.86776733398438,-32.88655090332031,113.9792709350586,212.13739013671875,-0.1848609298467636
845,0,1,0,0,1251,25.04,nan,1.214430809020996,178.22021484375,-28.696990966796875,101.92514038085938,207.3033905029297,-0.15964950621128082
846,1,0,0,0,245,4.92,4.92,0.3507847487926483,130.80328369140625,-19.186763763427734,100.8352279663086,166.26898193359375,-0.14564546942710876
847,0,0,1,0,1251,25.04,nan,1.81168532371521,128.58892822265625,33.892967224121094,92.74105072021484,162.12571716308594,0.25771477818489075
848,1,0,0,0,245,4.92,4.92,0.8253424763679504,148.7657928466797,-2.313585042953491,90.08912658691406,173.9329376220703,-0.01555060688406229
849,1,0,0,1,261,5.24,5.24,0.9934009313583374,164.9480743408203,-22.838560104370117,110.33837127685547,199.75991821289062,-0.13758432865142822
850,1,0,0,0,265,5.32,5.32,0.9448352456092834,175.03123474121094,-3.723475456237793,99.60161590576172,201.420654296875,-0.021269995719194412
851,0,1,0,0,1251,25.04,nan,1.0509459972381592,133.9404296875,20.87505340576172,87.5017318725586,161.345458984375,0.15460945665836334
852,1,0,0,0,236,4.74,4.74,0.5455191731452942,139.98728942871094,-9.6635103225708,80.93779754638672,161.98997497558594,-0.0689219981431961
853,1,0,0,1,268,5.38,5.38,0.5277488231658936,179.47286987304688,31.35074806213379,104.01354217529297,209.7908477783203,0.17293746769428253
854,1,0,0,0,235,4.72,4.72,0.9804069995880127,135.52804565429688,-11.89549446105957,81.22643280029297,158.45216369628906,-0.08754710853099823
855,1,0,0,1,258,5.18,5.18,0.8985111117362976,161.2637939453125,-10.279436111450195,87.10882568359375,183.57456970214844,-0.06365686655044556
856,0,1,0,0,1251,25.04,nan,1.4612398147583008,148.96957397460938,-38.90682601928711,88.1932144165039,177.43650817871094,-0.2554664611816406
857,1,0,0,1,267,5.36,5.36,0.682437539100647,169.5092010498047,-1.9107568264007568,107.10216522216797,200.51905822753906,-0.01127181202173233
858,0,1,0,0,1251,25.04,nan,1.1056746244430542,137.46128845214844,31.342884063720703,89.18184661865234,166.82740783691406,0.22417986392974854
859,0,1,0,0,1251,25.04,nan,1.3275583982467651,157.42771911621094,-17.250106811523438,79.03152465820312,176.99444580078125,-0.10913937538862228
860,0,1,0,0,1251,25.04,nan,1.1604784727096558,170.85934448242188,-32.697975158691406,99.38392639160156,200.34779357910156,-0.1890874058008194
861,1,0,0,0,278,5.58,5.58,0.42968451976776123,178.30123901367188,-24.453262329101562,107.44588470458984,209.60418701171875,-0.13629549741744995
862,1,0,0,1,269,5.4,5.4,0.6418550610542297,139.34103393554688,-28.784282684326172,114.31478881835938,182.5166473388672,-0.20370899140834808
863,1,0,0,0,273,5.48,5.48,0.5624450445175171,165.3061981201172,-28.95632553100586,115.58491516113281,203.7755584716797,-0.17340850830078125
864,1,0,0,0,271,5.44,5.44,0.5758849382400513,177.69667053222656,-23.366207122802734,111.10198211669922,210.86900329589844,-0.1307447850704193
865,1,0,0,0,236,4.74,4.74,0.8227977156639099,126.70836639404297,-9.70894718170166,90.97657775878906,156.28822326660156,-0.07647491991519928
866,0,1,0,0,1251,25.04,nan,1.1887807846069336,154.4938507080078,32.51917266845703,114.61750793457031,195.0974578857422,0.2074599713087082
867,1,0,0,1,248,4.98,4.98,0.3153180181980133,137.323974609375,-5.8342814445495605,93.77064514160156,166.38763427734375,-0.042459990829229355
868,1,0,0,0,236,4.74,4.74,0.997181236743927,126.9197006225586,24.273113250732422,89.60140228271484,157.2456817626953,0.18896599113941193
869,1,0,0,1,254,5.1000000000000005,5.1000000000000005,0.7590214014053345,162.64073181152344,16.089767456054688,92.39791107177734,187.74520874023438,0.09860743582248688
870,1,0,0,1,250,5.0200000000000005,5.0200000000000005,0.8448605537414551,159.85507202148438,-2.466343879699707,81.99516296386719,179.6745147705078,-0.01542740035802126
871,0,1,0,0,1251,25.04,nan,1.1592495441436768,154.7623291015625,31.180810928344727,104.64266204833984,189.40354919433594,0.19881388545036316
872,1,0,0,0,238,4.78,4.78,0.5059998035430908,129.2347412109375,-14.169291496276855,92.5606689453125,159.59280395507812,-0.1092037782073021
873,1,0,0,1,252,5.0600000000000005,5.0600000000000005,0.39631909132003784,146.42738342285156,4.917556285858154,107.1905288696289,181.5350341796875,0.033570967614650726
874,1,0,0,1,262,5.26,5.26,0.8348780274391174,131.75350952148438,-39.320926666259766,91.29463958740234,165.04493713378906,-0.29002782702445984
875,1,0,0,0,246,4.94,4.94,0.7302476167678833,135.9964141845703,-16.08279800415039,86.39738464355469,161.92031860351562,-0.11771227419376373
876,1,0,0,1,247,4.96,4.96,0.990084707736969,148.0806427001953,-13.136185646057129,80.83858489990234,169.21971130371094,-0.08847807347774506
877,1,0,0,1,263,5.28,5.28,0.8201017379760742,146.93487548828125,22.188884735107422,105.4065170288086,182.18873596191406,0.14987923204898834
878,0,1,0,0,1251,25.04,nan,1.1296359300613403,156.81320190429688,-25.857044219970703,98.35797119140625,186.90440368652344,-0.16342025995254517
879,1,0,0,1,278,5.58,5.58,0.35409173369407654,153.48617553710938,-11.510331153869629,117.08087921142578,193.38671875,-0.07485251873731613
880,0,1,0,0,1251,25.04,nan,1.2407792806625366,178.9640655517578,-0.6609740853309631,84.8485107421875,198.06019592285156,-0.0036933172959834337
881,1,0,0,1,254,5.1000000000000005,5.1000000000000005,0.8094516396522522,139.77598571777344,-18.316059112548828,106.50028991699219,176.67799377441406,-0.13029628992080688
882,0,1,0,0,1251,25.04,nan,1.1974787712097168,151.96600341796875,16.30596351623535,88.51568603515625,176.619873046875,0.10689110308885574
883,1,0,0,1,221,4.44,4.44,0.9053074717521667,120.06068420410156,-5.538958549499512,79.00851440429688,143.83181762695312,-0.046101972460746765
884,1,0,0,1,270,5.42,5.42,0.5807180404663086,178.3132781982422,-4.042367935180664,108.94688415527344,209.0009307861328,-0.022666148841381073
885,0,1,0,0,1251,25.04,nan,1.177138090133667,132.62741088867188,24.676103591918945,90.9668960571289,162.70806884765625,0.1839524805545807
886,0,1,0,0,1251,25.04,nan,1.011765480041504,139.13162231445312,5.022678375244141,112.19512939453125,178.80319213867188,0.03608452528715134
887,0,1,0,0,1251,25.04,nan,1.2934341430664062,174.48733520507812,16.926530838012695,79.22093200683594,192.37539672851562,0.0967046394944191
888,0,1,0,0,1251,25.04,nan,1.1548212766647339,143.45614624023438,-17.569913864135742,82.4463119506836,166.39039611816406,-0.12186891585588455
889,1,0,0,0,259,5.2,5.2,0.7447731494903564,154.09239196777344,17.15520477294922,106.5114974975586,188.1049346923828,0.11087407916784286
890,1,0,0,1,243,4.88,4.88,0.8406480550765991,142.8157958984375,5.424590110778809,93.33355712890625,170.6954345703125,0.037964869290590286
891,1,0,0,1,248,4.98,4.98,0.6982175707817078,157.68942260742188,14.459994316101074,81.97640228271484,178.31201171875,0.09144347906112671
892,1,0,0,0,256,5.14,5.14,0.9530426859855652,164.5525360107422,26.11301040649414,92.16339874267578,190.403564453125,0.15737870335578918
893,1,0,0,0,270,5.42,5.42,0.5015133023262024,166.9956512451172,19.140113830566406,115.31900024414062,203.84396362304688,0.11411648243665695
894,1,0,0,0,265,5.32,5.32,0.5565745234489441,178.20230102539062,26.561662673950195,104.17953491210938,208.12245178222656,0.14796407520771027
895,1,0,0,0,254,5.1000000000000005,5.1000000000000005,0.5644004940986633,156.86331176757812,1.8397190570831299,98.92302703857422,185.4595489501953,0.011727629229426384
896,0,1,0,0,1251,25.04,nan,1.0707588195800781,138.94677734375,31.980581283569336,105.9395523071289,177.62925720214844,0.2262243777513504
897,0,1,0,0,1251,25.04,nan,1.1931731700897217,174.58045959472656,-18.604976654052734,94.83722686767578,199.5459442138672,-0.10616892576217651
898,1,0,0,1,254,5.1000000000000005,5.1000000000000005,0.582871675491333,139.8365936279297,-26.163240432739258,93.27622985839844,170.11538696289062,-0.18496021628379822
899,1,0,0,0,244,4.9,4.9,0.6935164928436279,138.67758178710938,4.983371257781982,83.7888412475586,162.1014404296875,0.03591948747634888
900,1,0,0,0,269,5.4,5.4,0.9046379923820496,171.27325439453125,-31.221708297729492,103.91242218017578,202.74888610839844,-0.180311918258667
901,1,0,0,1,251,5.04,5.04,0.76286780834198,144.1455841064453,7.033527851104736,105.44622802734375,178.7353515625,0.048755943775177
902,0,1,0,0,1251,25.04,nan,1.2888869047164917,172.29440307617188,-8.963669776916504,96.12650299072266,197.4993896484375,-0.051978446543216705
903,1,0,0,1,244,4.9,4.9,0.5231002569198608,131.4064483642578,-8.36220932006836,94.35418701171875,161.98855590820312,-0.06355053186416626
904,0,0,1,0,1251,25.04,nan,1.5031001567840576,171.63316345214844,1.4562197923660278,84.2437515258789,191.1990509033203,0.008484285324811935
905,1,0,0,1,252,5.0600000000000005,5.0600000000000005,0.8293443918228149,133.19537353515625,-38.55156326293945,97.31221771240234,169.40159606933594,-0.2817372679710388
906,1,0,0,1,262,5.26,5.26,0.3039945662021637,125.74787902832031,-37.058372497558594,114.80490112304688,174.25848388671875,-0.2865908145904541
907,0,0,1,0,1251,25.04,nan,1.6771665811538696,132.37710571289062,32.86631393432617,106.79304504394531,173.23004150390625,0.24335722625255585
908,1,0,0,1,255,5.12,5.12,0.6351180672645569,179.34744262695312,5.3637518882751465,88.42402648925781,200.03271484375,0.029898131266236305
909,1,0,0,1,267,5.36,5.36,0.547279417514801,150.1586151123047,-1.3649533987045288,118.4705810546875,191.2714080810547,-0.009089826606214046
910,1,0,0,0,244,4.9,4.9,0.7325739860534668,139.32666015625,-36.8361930847168,89.46039581298828,169.62307739257812,-0.25847309827804565
911,1,0,0,1,240,4.82,4.82,0.8216163516044617,136.7366943359375,21.390661239624023,101.06184387207031,171.37088012695312,0.15517917275428772
912,0,1,0,0,1251,25.04,nan,1.0589960813522339,121.39424133300781,-4.91196346282959,114.30484008789062,166.81211853027344,-0.040440842509269714
913,1,0,0,1,249,5.0,5.0,0.7332046627998352,133.5774383544922,5.879486083984375,111.25401306152344,173.93951416015625,0.043987173587083817
914,0,1,0,0,1251,25.04,nan,1.020617127418518,153.8892364501953,14.350690841674805,85.04557037353516,176.4102783203125,0.09298446029424667
915,0,1,0,0,1251,25.04,nan,1.000766396522522,125.11804962158203,19.70253562927246,106.79924774169922,165.67677307128906,0.1561889797449112
916,1,0,0,0,263,5.28,5.28,0.9876890778541565,173.27023315429688,26.39655113220215,83.2642822265625,194.0419921875,0.15118086338043213
917,1,0,0,0,261,5.24,5.24,0.7023561000823975,148.3984832763672,1.7509664297103882,107.77204132080078,183.41207885742188,0.011798538267612457
918,1,0,0,0,248,4.98,4.98,0.9951119422912598,155.6346435546875,27.97243309020996,97.7765884399414,185.91627502441406,0.17783276736736298
919,1,0,0,1,258,5.18,5.18,0.9480941891670227,160.42185974121094,29.555665969848633,103.70504760742188,193.29627990722656,0.1821940690279007
920,0,0,1,0,1251,25.04,nan,1.961954951286316,120.12427520751953,35.11754608154297,89.56222534179688,153.89761352539062,0.2844177186489105
921,1,0,0,1,244,4.9,4.9,0.7765500545501709,132.10910034179688,-23.988258361816406,94.43092346191406,164.15069580078125,-0.1796221137046814
922,1,0,0,1,270,5.42,5.42,0.3054443597793579,174.9723663330078,33.38231658935547,112.32054138183594,210.583984375,0.18852068483829498
923,0,0,1,0,1251,25.04,nan,1.6848316192626953,125.29215240478516,37.552181243896484,99.40383911132812,164.2845458984375,0.2911970913410187
924,0,0,1,0,1251,25.04,nan,1.7048734426498413,124.50457763671875,35.10124969482422,111.51912689208984,170.7922821044922,0.2747950553894043
925,1,0,0,0,261,5.24,5.24,0.4473315179347992,138.09307861328125,-20.936622619628906,100.91069030761719,172.310791015625,-0.15046648681163788
926,0,1,0,0,1251,25.04,nan,1.2130862474441528,139.6410369873047,31.829483032226562,96.44358825683594,172.6676025390625,0.2241089940071106
927,1,0,0,1,270,5.42,5.42,0.7975479960441589,172.14389038085938,-17.436304092407227,98.27357482910156,198.9855194091797,-0.10094486176967621
928,0,1,0,0,1251,25.04,nan,1.111055850982666,168.62417602539062,-8.297602653503418,83.41090393066406,188.30917358398438,-0.04916801303625107
929,1,0,0,0,243,4.88,4.88,0.9125352501869202,130.38169860839844,22.082847595214844,98.37083435058594,164.8146209716797,0.16777853667736053
930,1,0,0,0,266,5.34,5.34,0.7120712995529175,164.80410766601562,-20.66910743713379,96.47411346435547,192.08035278320312,-0.12476479262113571
931,1,0,0,1,255,5.12,5.12,0.1484253704547882,159.4967041015625,1.8423919677734375,98.8344497680664,187.64552307128906,0.011550771072506905
932,0,1,0,0,1251,25.04,nan,1.0629686117172241,142.87257385253906,29.399721145629883,83.56430053710938,168.10684204101562,0.20294302701950073
933,1,0,0,1,253,5.08,5.08,0.6011102795600891,140.76437377929688,2.274237871170044,105.22998809814453,175.76441955566406,0.01615493930876255
934,1,0,0,1,256,5.14,5.14,0.9902504086494446,169.17247009277344,18.3550968170166,80.48233795166016,188.23825073242188,0.1080765351653099
935,0,1,0,0,1251,25.04,nan,1.4745075702667236,147.2185516357422,-17.381427764892578,83.36148834228516,170.07220458984375,-0.11752142757177353
936,0,0,1,0,1251,25.04,nan,1.6861960887908936,160.94276428222656,23.50653648376465,89.53623962402344,185.666015625,0.14502978324890137
937,1,0,0,1,258,5.18,5.18,0.9243515729904175,169.9483642578125,11.452128410339355,97.97856140136719,196.5029296875,0.06728421151638031
938,1,0,0,0,258,5.18,5.18,0.9409261345863342,155.97569274902344,23.926843643188477,97.86182403564453,185.68211364746094,0.15221454203128815
939,0,1,0,0,1251,25.04,nan,1.131932258605957,160.8903350830078,15.428068161010742,85.11189270019531,182.66844177246094,0.09559952467679977
940,1,0,0,1,279,5.6000000000000005,5.6000000000000005,0.9649543166160583,170.2357635498047,10.315316200256348,114.9940185546875,205.69454956054688,0.06052030250430107
941,1,0,0,0,275,5.5200000000000005,5.5200000000000005,0.995465099811554,176.99581909179688,12.002412796020508,110.88617706298828,209.20640563964844,0.06770818680524826
942,0,1,0,0,1251,25.04,nan,1.0520094633102417,163.84451293945312,-38.073692321777344,88.94955444335938,190.2804718017578,-0.2283247709274292
943,0,1,0,0,1251,25.04,nan,1.3867954015731812,133.8985595703125,26.887849807739258,86.76823425292969,161.80392456054688,0.19817198812961578
944,1,0,0,0,266,5.34,5.34,0.2903551757335663,154.9236297607422,-10.030871391296387,113.87994384765625,192.53724670410156,-0.06465695053339005
945,0,1,0,0,1251,25.04,nan,1.4166874885559082,138.22421264648438,34.340003967285156,89.8176040649414,168.38162231445312,0.2435070425271988
946,0,1,0,0,1251,25.04,nan,1.0637251138687134,158.26065063476562,-17.724889755249023,79.40097045898438,177.94696044921875,-0.11153329163789749
947,1,0,0,1,261,5.24,5.24,0.7071945071220398,135.7803955078125,-39.396026611328125,108.02886199951172,177.9286346435547,-0.28239133954048157
948,1,0,0,0,238,4.78,4.78,0.6912100315093994,124.24824523925781,-28.42658233642578,96.67935943603516,159.9768524169922,-0.22491756081581116
949,1,0,0,0,270,5.42,5.42,0.4085462987422943,153.12701416015625,-0.2982892692089081,109.72972869873047,188.38414001464844,-0.0019479835173115134
950,0,1,0,0,1251,25.04,nan,1.0961053371429443,133.49659729003906,15.469061851501465,109.80339813232422,173.54371643066406,0.11536157876253128
951,0,0,1,0,1251,25.04,nan,1.5587824583053589,158.42637634277344,18.414358139038086,86.02998352050781,181.21578979492188,0.1157136783003807
952,1,0,0,0,265,5.32,5.32,0.6652851104736328,157.59901428222656,18.28302574157715,108.6338882446289,192.28375244140625,0.11549351364374161
953,1,0,0,0,269,5.4,5.4,0.7697224617004395,178.3104248046875,-27.462608337402344,108.47785949707031,210.51425170898438,-0.15281498432159424
954,1,0,0,1,265,5.32,5.32,0.6511359810829163,162.15740966796875,1.9464970827102661,109.84565734863281,195.8695526123047,0.012003174051642418
955,1,0,0,0,267,5.36,5.36,0.44332316517829895,152.44932556152344,-2.514286994934082,104.73777770996094,184.97869873046875,-0.016491113230586052
956,0,1,0,0,1251,25.04,nan,1.1066737174987793,122.16439056396484,15.666553497314453,100.16534423828125,158.75350952148438,0.12754541635513306
957,1,0,0,1,254,5.1000000000000005,5.1000000000000005,0.7643226385116577,151.3853759765625,25.421985626220703,102.40164947509766,184.5261688232422,0.16637657582759857
958,0,1,0,0,1251,25.04,nan,1.2097774744033813,172.69705200195312,31.55219078063965,88.14667510986328,196.44247436523438,0.18070943653583527
959,1,0,0,0,249,5.0,5.0,0.31179797649383545,122.37527465820312,-28.091575622558594,103.04839324951172,162.4309539794922,-0.22564354538917542
960,0,1,0,0,1251,25.04,nan,1.4151580333709717,172.4838104248047,1.0047948360443115,85.11190795898438,192.3426971435547,0.005825378000736237
961,0,1,0,0,1251,25.04,nan,1.0300260782241821,140.43002319335938,22.24989128112793,95.64252471923828,171.3567657470703,0.15713493525981903
962,0,1,0,0,1251,25.04,nan,1.0583853721618652,173.2222137451172,30.75264549255371,102.58084869384766,203.6528778076172,0.1757022738456726
963,0,1,0,0,1251,25.04,nan,1.374920129776001,177.4967041015625,5.651841163635254,81.2381362915039,195.2860870361328,0.03183119371533394
964,1,0,0,1,258,5.18,5.18,0.7692545652389526,128.45985412597656,-20.25107765197754,113.41844940185547,172.55661010742188,-0.15635837614536285
